,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
461,232.273858,204.809282,222.240879,229.323292,235.125695,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401
462,204.809282,222.240879,229.323292,235.125695,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853
463,222.240879,229.323292,235.125695,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635
464,229.323292,235.125695,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609
465,235.125695,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853
466,275.521082,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071
467,306.816157,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477
468,313.543231,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751
469,319.546702,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542
470,302.43288,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632
471,299.905681,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123
472,292.061648,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408
473,322.659647,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659
474,335.613052,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358
475,366.140401,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549
476,368.977853,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466
477,354.607635,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833
478,304.606609,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801
479,317.024853,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943
480,328.634071,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196
481,385.205477,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867
482,413.474751,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506
483,418.183542,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665
484,358.788632,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471
485,278.42123,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435
486,390.030408,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272
487,383.138659,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845
488,285.580358,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348
489,283.19549,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717
490,302.111466,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191
491,264.39833,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289
492,319.040801,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375
493,298.607943,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109
494,271.81196,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599
495,312.335867,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009
496,300.067506,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943
497,314.375665,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156
498,345.156471,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678
499,299.444435,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324
500,346.322272,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697
501,343.398845,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899
502,398.138348,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464
503,389.557717,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117
504,320.243191,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935
505,390.093289,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493
506,380.131375,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497
507,411.797109,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837
508,357.152599,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781
509,390.536009,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363
510,300.151943,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772
511,276.152156,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625
512,318.108678,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409
513,331.830324,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812
514,282.23697,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303
515,267.596899,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519
516,263.437464,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052
517,293.546117,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978
518,275.157935,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891
519,238.425493,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224
520,229.792497,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346
521,254.055837,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224
522,256.796781,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328
523,269.533363,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654
524,267.174772,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427
525,273.933625,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041
526,323.586409,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559
527,362.89812,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402
528,323.783303,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781
529,303.511519,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901
530,247.302052,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464
531,232.210978,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524
532,221.497891,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435
533,257.877224,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167
534,258.186346,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986
535,263.53224,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644
536,245.332328,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602
537,217.374654,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976
538,241.196427,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682
539,243.14041,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317
540,248.137559,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034
541,269.790402,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871
542,325.959781,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108
543,324.746901,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273
544,234.74464,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869
545,185.053524,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106
546,196.900435,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837
547,244.34167,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488
548,209.563986,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045
549,213.429644,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818
550,185.474602,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914
551,164.741976,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295
552,213.430682,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723
553,208.428317,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579
554,195.850034,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209
555,193.673871,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478
556,248.142108,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967
557,248.017273,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171
558,230.604869,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297
559,235.283106,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565
560,259.815837,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726
561,253.74488,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336
562,219.193045,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537
563,199.55818,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518
564,240.801914,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373
565,241.112295,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588
566,211.729723,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618
567,234.172579,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213
568,241.765209,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455
569,245.174478,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179
570,212.981967,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043
571,214.252171,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964
572,221.989297,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171
573,233.502565,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879
574,244.127726,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076
575,246.859336,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545
576,229.314537,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044
577,257.124518,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324
578,256.20373,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906
579,212.269588,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991
580,256.75618,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057
581,263.392213,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621
582,225.580455,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866
583,248.551179,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477
584,300.166043,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443
585,268.334964,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153
586,317.434171,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018
587,322.462879,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389
588,276.354076,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467
589,308.928545,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743
590,301.478044,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399
591,335.94324,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063
592,325.670906,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483
593,325.724991,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287
594,341.110057,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352
595,325.629621,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254
596,346.519866,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494
597,373.569477,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131
598,406.205443,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965
599,422.353153,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056
600,412.532018,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761
601,422.482389,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239
602,463.96467,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316
603,449.155743,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045
604,501.510399,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455
605,491.958063,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673
606,445.062483,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559
607,458.521287,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921
608,513.722352,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755
609,571.445254,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595
610,524.569494,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189
611,475.04131,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291
612,528.54965,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743
613,544.608056,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949
614,552.350761,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848
615,568.615239,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738
616,554.408316,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589
617,571.747045,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619
618,588.735455,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345
619,544.842673,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001
620,537.798559,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223
621,480.91921,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639
622,477.472755,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837
623,487.451595,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301
624,521.365189,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055
625,588.91291,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356
626,617.349743,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058
627,514.17949,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442
628,512.758848,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693
629,569.939738,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399
630,547.507589,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676
631,480.266619,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567
632,491.852345,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816
633,531.900001,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207
634,494.350223,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575
635,496.570639,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329
636,469.567837,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801
637,439.867301,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801,360.677385
638,466.306055,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801,360.677385,359.451997
639,487.58356,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801,360.677385,359.451997,355.729027
640,450.792058,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801,360.677385,359.451997,355.729027,303.567355
641,445.31442,402.090693,439.924399,477.834676,381.902567,378.500816,380.352207,372.067575,418.804329,384.510801,360.677385,359.451997,355.729027,303.567355,300.095628
